id,weight_class,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_DISTANCE_att,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_opp_TOTAL_STR_att,R_avg_BODY_att,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,gender,B_Reach_cms
40,3,2.0149030205422647,0.6931471805599453,3.4339872044851463,2.0149030205422647,0.6931471805599453,1.6094379124341003,0.0,0.0,2.5257286443082556,1.9459101490553132,0.4054651081081644,0.6931471805599453,5.795023781753144,5.5254529391317835,4.54595082632812,2.6390573296152584,1.8325814637483102,1.3217558399823195,1.0986122886681098,5.779446378577191,5.8027224225111045,5.564520407322694,3.784189633918261,1,0
41,8,4.656338472562491,3.9512437185814275,4.297285406218791,4.781222129768451,4.182050142641207,4.3694478524670215,2.6026896854443837,2.4203681286504293,3.960813169597578,4.356708826689592,3.5115454388310208,0.0,5.817944146267096,5.771441123130016,4.097010276878903,1.5752669279129254,1.2605451089374229,1.143177269467199,0.0,5.825468992912801,5.84035091743822,5.771441123130016,3.9318256327243257,1,0
42,5,5.41940115538675,4.638227346299038,5.533738269003328,5.432556059039524,4.665512139151624,5.288602975773819,2.8439408690301042,2.2807293341189303,5.496066484173052,5.397752218185974,4.597470945052746,1.3862943611198906,5.810362246718757,5.602118820879701,4.111712995610586,1.7118252626125103,1.705613307286458,1.4840069927244322,1.791759469228055,5.795023781753144,5.817944146267096,5.602118820879701,3.8501476017100584,1,0
43,1,5.126935749792416,3.9415818076696905,5.356586274672012,5.2548878086207,4.269697449699962,4.824305715904762,3.5409593240373143,2.970414465569701,4.966335035199676,5.0401940963378005,3.6888794541139363,0.0,5.771565725958661,5.484796933490655,4.916782385289909,1.2437942985126076,1.936941479072553,1.4246132254220272,0.0,5.755615623296219,5.74754414409507,5.442417710521793,3.9318256327243257,0,0
44,6,4.26378305901648,3.1454752346454913,4.940684584028358,4.578340067140537,3.8851615387181124,4.133696727151885,1.7284788371495472,1.3497775088180362,4.80276753811052,4.209965975106327,2.9535080307179453,0.6931471805599453,5.825468992912801,5.655991810819852,4.5700989891993515,2.6777989582456545,1.9020462900444013,1.4455784528271978,1.791759469228055,5.84035091743822,5.8766147054290405,5.655991810819852,3.9512437185814275,1,0
45,6,2.6210388241125804,1.6094379124341003,3.4735180432417816,3.091042453358316,2.545531271604435,2.3978952727983707,0.22314355131420976,0.0,2.9831534913471307,2.4423470353692043,1.0116009116784799,1.0986122886681098,5.84035091743822,5.771441123130016,4.110873864173311,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,5.8027224225111045,5.832937638879745,5.655991810819852,3.871201010907891,1,0
46,5,4.2626798770413155,3.389672895810201,4.588094063052534,4.535284058523925,3.828641396489095,3.979681653901961,2.277267285009756,1.8813716279177422,4.039206165596445,4.033133831177204,2.9575110607337933,0.0,5.817944146267096,5.602118820879701,4.591985504261184,2.25626661838173,2.2852481733407686,1.8718021769015913,0.0,5.78726541179471,5.795023781753144,5.602118820879701,3.784189633918261,1,0
47,7,3.4965075614664802,2.8622008809294686,2.2512917986064953,3.5263605246161616,2.917770732084279,3.2188758248682006,0.6931471805599453,0.6931471805599453,1.7047480922384253,3.4657359027997265,2.772588722239781,0.0,5.810362246718757,5.707110264748875,3.4965075614664802,0.0,1.3862943611198906,0.9162907318741551,0.6931471805599453,5.817944146267096,5.847709643462844,5.707110264748875,3.9318256327243257,1,0
48,5,4.127638290321564,3.1741399310268092,4.477691865076646,4.535284058523925,3.920115175325482,3.7472957570351424,2.3978952727983707,1.9547990964725592,4.107795359946224,3.7487685113514173,2.540617256802006,0.0,5.8027224225111045,5.602118820879701,3.644143560272545,0.8109302162163288,1.3217558399823195,1.1786549963416462,1.0986122886681098,5.810362246718757,5.810362246718757,5.602118820879701,3.912023005428146,1,0
49,6,4.369843343870238,3.4549356014489567,4.264878163264013,4.5814536593707755,3.880919260376812,4.224092765936757,1.640209571100854,1.409461420401425,3.791971774360316,4.223177434065069,3.180654612048003,1.0986122886681098,5.8027224225111045,5.655991810819852,3.7441011792407233,2.0074206703804878,1.3795271302270025,1.2038018913211403,1.6094379124341003,5.832937638879745,5.84035091743822,5.655991810819852,3.970291913552122,1,0
50,5,5.407171771460119,4.04305126783455,5.075173815233827,5.424950017481403,4.110873864173311,5.358941988364472,2.1400661634962708,1.252762968495368,4.852030263919617,5.393627546352362,4.007333185232471,0.0,5.8027224225111045,5.602118820879701,4.04305126783455,2.6390573296152584,1.5040773967762742,1.0986122886681098,0.0,5.795023781753144,5.810362246718757,5.602118820879701,3.9512437185814275,1,0
51,6,4.2626798770413155,3.389672895810201,4.588094063052534,4.535284058523925,3.828641396489095,3.979681653901961,2.277267285009756,1.8813716279177422,4.039206165596445,4.033133831177204,2.9575110607337933,0.0,5.810362246718757,5.655991810819852,4.740574822994295,2.5649493574615367,2.6390573296152584,2.5257286443082556,0.6931471805599453,5.8027224225111045,5.825468992912801,5.655991810819852,3.9512437185814275,1,0
52,3,4.613882126590113,3.4908095403518424,4.747103681876758,4.659303194568019,3.6210020317108507,4.267071627622294,2.5257286443082556,1.890850371872286,4.480881660444746,4.5512418439625355,3.369448683347575,0.0,5.795023781753144,5.5254529391317835,4.3694478524670215,2.5649493574615367,2.5257286443082556,1.6094379124341003,0.0,5.771565725958661,5.795023781753144,5.545177444479562,3.8066624897703196,1,0
53,6,2.917770732084279,2.302585092994046,4.127134385045092,3.8066624897703196,3.4965075614664802,2.1400661634962708,1.6094379124341003,1.252762968495368,1.7047480922384253,2.1972245773362196,1.252762968495368,0.0,5.817944146267096,5.655991810819852,3.2088254890146994,0.22314355131420976,1.0560526742493137,0.6286086594223741,0.0,5.8027224225111045,5.832937638879745,5.655991810819852,3.912023005428146,1,0
54,5,4.2626798770413155,3.389672895810201,4.588094063052534,4.535284058523925,3.828641396489095,3.979681653901961,2.277267285009756,1.8813716279177422,4.039206165596445,4.033133831177204,2.9575110607337933,0.0,5.817944146267096,5.602118820879701,3.960813169597578,2.3835888771471327,1.664162812123347,1.2878542883066382,1.0986122886681098,5.795023781753144,5.832937638879745,5.602118820879701,3.970291913552122,1,0
55,8,4.52720864451838,3.2818506240295893,4.712902885790974,4.66814498514948,3.6857495611050086,4.335655417491759,1.2163953243244932,1.0116009116784799,4.6064194053885235,4.3975308212098465,3.107944264160919,0.0,5.84035091743822,5.771441123130016,3.974410777862962,1.4469189829363254,1.640209571100854,1.5246966839790097,1.0986122886681098,5.832937638879745,5.855014613970084,5.707110264748875,3.8918202981106265,1,0
56,5,4.757891273005756,3.9318256327243257,4.388257184424518,5.059425458265688,4.516338972281476,4.59511985013459,2.302585092994046,2.2512917986064953,4.30406509320417,4.460144413937834,3.3843902633457743,0.0,5.847709643462844,5.602118820879701,4.485188461172722,1.81900336906844,2.1719095515702813,1.7029709458670241,0.6931471805599453,5.795023781753144,5.8027224225111045,5.602118820879701,4.007333185232471,1,0
57,7,4.666401241298323,3.462985542147996,4.698774365947316,4.825246538252831,3.893851079168014,4.364018782587182,1.9321439532911653,1.060796837671292,4.393580722138485,4.5637580108872005,3.1438660040789133,1.3862943611198906,5.84035091743822,5.655991810819852,4.027581346062418,2.2380465718564744,1.5040773967762742,1.3862943611198906,1.0986122886681098,5.817944146267096,5.810362246718757,5.707110264748875,3.9512437185814275,1,0
58,2,4.675162557808126,3.657130755799356,4.409763389645481,4.6798137289838575,3.6699514442284173,4.382026634673881,2.327277705584417,1.3217558399823195,4.162781723775329,4.64799018317102,3.590439381300684,1.0986122886681098,5.78726541179471,5.484796933490655,4.08334680801256,1.729994874973209,0.6931471805599453,0.4950772667978515,0.0,5.78726541179471,5.8027224225111045,5.484796933490655,3.9318256327243257,1,0
59,4,4.901564199041894,3.9318256327243257,5.363636832668679,4.955827057601261,4.02535169073515,4.590056548178043,3.5263605246161616,3.2188758248682006,5.099866427824199,4.832305758571839,3.8066624897703196,0.0,5.78726541179471,5.564520407322694,4.605170185988092,2.740840023925201,2.1972245773362196,2.0149030205422647,0.0,5.8027224225111045,5.8027224225111045,5.564520407322694,3.8066624897703196,1,0
60,9,4.157906043711845,3.2213727050667877,4.495111149548711,4.220426400693179,3.337214261816284,3.9470281146268364,2.073564933190851,1.840053478587011,4.027302910866411,3.958727663106557,2.9135388171776992,1.0986122886681098,5.847709643462844,5.860786223465865,3.3598598462874367,1.3862943611198906,0.8315495034190644,0.7791815179017485,1.0986122886681098,5.847709643462844,5.8766147054290405,5.942799375126701,3.871201010907891,1,0
61,2,4.6491870714048655,3.6635616461296463,4.774912960575186,4.867534450455582,4.0943445622221,4.363098624788363,2.3513752571634776,1.9459101490553132,4.471638793363569,4.505349850705881,3.295836866004329,0.6931471805599453,5.763622475012218,5.484796933490655,4.0828200763701465,3.1023420086122493,1.936941479072553,1.3545456628053103,1.3862943611198906,5.74754414409507,5.779446378577191,5.5254529391317835,3.7612001156935624,1,0
62,6,3.9536446801189653,3.132773125814789,4.052871314015525,3.9679306373664422,3.164947482842645,3.585253544268318,2.3333567516607996,1.8523840910444898,3.7421239686327485,3.8776903263476408,2.967204189939453,1.6094379124341003,5.810362246718757,5.655991810819852,4.253671553943996,1.4803608701589581,2.244691114575143,1.5348490554430279,1.6094379124341003,5.817944146267096,5.825468992912801,5.655991810819852,3.9318256327243257,1,0
63,9,3.5355097192697493,2.4203681286504293,4.3764446782520485,3.9194950202668473,3.248434627109745,3.241737494011463,1.7437502500416944,1.1641268957787363,3.5235993631748332,3.418750749243056,2.1111597219506204,1.3862943611198906,5.832937638879745,5.910796644040527,4.895344831896018,2.5050568531105424,2.920076633610855,2.5308012066825305,1.791759469228055,5.897758080667674,5.9047076831817,5.942799375126701,3.9318256327243257,1,0
64,8,4.2626798770413155,3.389672895810201,4.588094063052534,4.535284058523925,3.828641396489095,3.979681653901961,2.277267285009756,1.8813716279177422,4.039206165596445,4.033133831177204,2.9575110607337933,0.0,5.8694663902971325,5.771441123130016,4.1220813171937,1.936941479072553,2.3513752571634776,2.176171168138387,1.3862943611198906,5.825468992912801,5.847709643462844,5.771441123130016,3.871201010907891,1,0
65,2,4.189654742026425,3.3843902633457743,4.297285406218791,4.653960350157523,4.197201947661808,3.9318256327243257,2.4849066497880004,1.9459101490553132,4.102643365036796,3.9318256327243257,3.044522437723423,0.0,5.771565725958661,5.484796933490655,4.96021880818224,2.7880929087757464,2.976804263668472,2.474435349920705,0.0,5.771565725958661,5.795023781753144,5.484796933490655,3.713572066704308,1,0
66,6,1.3862943611198906,0.6931471805599453,3.1354942159291497,1.7047480922384253,1.252762968495368,0.9162907318741551,0.0,0.0,1.3862943611198906,1.3862943611198906,0.4054651081081644,0.6931471805599453,5.810362246718757,5.655991810819852,4.388257184424518,0.6931471805599453,0.9162907318741551,0.6931471805599453,0.0,5.8027224225111045,5.8027224225111045,5.602118820879701,3.8066624897703196,1,0
